Daily_Return,EMA_20,RSI_14,MACD,MACD_Signal,MACD_Histogram,Momentum_10,Rolling_Volatility_20
-0.00025676138,0.0020284557,-0.00017971601,-0.00063398853,0.0008230293,-0.001232815,0.0014108592,-0.0005819821
-0.0002003739,0.0016797112,-0.0008947814,-0.00022469093,0.0021678947,0.0006389807,0.0014597784,-8.9839494e-05
-0.00036697357,0.0018760177,-0.0009182698,-0.00049741793,0.0014048918,0.0006076714,0.0010891086,-0.0011111441
-0.00026824122,0.0017978761,-0.0014131557,-0.00043558242,0.0018656114,0.0006402511,0.0013005084,-0.0005698424
-0.0004633564,0.0017708936,0.00011360591,-0.0005565111,0.0014325627,0.0008237015,0.0010144807,-0.0005916306
0.0013270127,0.0019372656,0.0013234045,-0.00028140124,0.0013656063,-0.0014370532,0.0011504522,-0.00084152573
0.0009674914,0.0010014471,0.0018209813,-0.0004363736,0.0007630854,-0.00083146687,-0.0006393835,0.0007339797
0.0010463153,0.0023526903,0.0018055777,-0.0009586368,0.0010834145,-0.0014250596,0.0013782269,0.0007223436
9.857595e-05,0.0024043717,0.0011522465,-0.0011409506,0.0009913608,-0.0012247539,0.0011106975,9.869227e-05
8.068835e-05,0.001975442,0.0011081618,-0.00089521223,0.0013706731,-0.001976113,0.00020849545,0.00037983584
0.0012282997,0.0021169374,0.0010388739,-0.0010114753,0.0017116346,-0.0012128133,0.00028384477,0.0016788266
0.0035133131,0.0019627544,-1.339935e-06,-0.000631976,0.002075549,-0.0005607678,0.0009545248,0.0029070792
0.00014471634,0.002149287,0.00069077633,-0.0007273708,0.002014771,-0.0013853959,-1.8388753e-05,0.0007386869
-2.0031617e-05,0.0022424145,0.0009881116,-0.0007035358,0.0014159774,-0.0014811256,8.425923e-05,0.0008342547
0.0018023131,0.0035434389,0.00078850344,-0.0013212363,-0.0005155407,-0.001984288,0.0010916165,0.003275393
-0.0002452769,0.0024488838,0.0014580232,-0.00064365455,1.6395916e-05,-0.0016133599,0.0012831477,0.0007952266
0.00056416454,0.0016676681,0.0017581108,-0.00017036939,7.5923554e-06,-0.0011113724,0.00036240992,0.0031052958
0.00057589955,0.0015084466,0.0018130797,-0.00020368565,4.5647423e-05,-0.0012993099,2.1892698e-05,0.0029885038
-0.00031896096,0.0011326515,0.0074416804,0.00052085205,0.00022820408,-0.0023879898,-0.00074137177,0.00043880843
-0.001021785,-0.0042763306,0.0050085443,-0.0005684785,-0.002332713,-0.007606808,0.00016844984,0.00016240714
0.0011531613,-0.0041166483,0.008938422,-0.0015212882,-0.0019309188,-0.00015227216,-0.00078633433,-0.0021723525
-0.0007429349,-0.0045282505,0.010689771,-0.0031191783,0.00057824195,-0.00064107386,-4.0208513e-05,-0.0022927644
0.00333022,-0.0033586116,0.01137008,-0.0021964656,-0.00092737353,-0.00076687563,0.00032376157,0.0014446132
0.0057712006,-0.0015702432,0.0027465736,0.00069160445,0.00041794777,0.0011315558,0.0005097933,0.0014701498
0.001085808,-0.001528931,0.0017268073,-0.0035391916,0.0014278175,-0.0017818285,0.0006106318,0.001394919
-1.6569966e-05,-0.004424903,0.011861759,-0.00013355454,0.0014008924,0.0012134893,0.0024878061,-0.00011298213
0.0038368811,-0.0013101797,0.0021723234,-0.0013088689,-0.00044485222,-0.0017545186,8.3255756e-05,0.0018435802
0.0004114679,-0.0008399341,0.0019845965,0.0015277031,-0.0030018634,0.0012839008,-0.00015540651,0.0012819931
0.00087869546,-0.00085926533,0.0009307368,0.0012632387,-0.0044036005,0.00094351044,-0.00046400988,0.0041072397
0.0015515971,-0.000103129176,0.0002416958,0.0019616282,-0.0043146512,0.0026724583,0.0007227841,0.0015071364
-0.0008121691,-0.0018114012,0.0003251048,3.6097008e-05,0.0019890524,-0.0017526017,0.0014342815,-0.00039974588
-0.0006167863,-0.00079154567,0.001271536,-0.00057088933,-0.00084232696,0.00034191427,0.001293185,4.7419144e-06
-5.644624e-05,-0.00067883113,0.0043303077,0.0005937789,0.0013150827,0.0013738527,0.0005226618,0.0004206445
-0.0008328485,-0.0011192756,-0.00022431748,-0.0003015104,-0.0004219251,0.0011468879,0.00032668287,0.0003997914
-0.00041417932,-0.0010807576,-8.810933e-05,0.00092958164,-0.0005277783,0.0009978984,7.315022e-05,0.00023812783
0.0010703981,0.00030231563,0.0007463663,-0.00023618701,0.0029432073,0.003659908,0.00019841237,0.00060033944
-0.00021923312,-0.0016184144,0.0021556127,4.863894e-05,-0.00037989355,0.0018478247,0.0004329,-5.1650844e-05
-0.0006863651,-0.0010147701,0.0009368583,0.000100367535,-0.0004523832,0.0011243024,0.00021675465,0.00030582031
4.4572997e-05,-0.0003739619,0.00044965916,-0.0001919939,-0.00061680714,-0.00096569856,-0.00092199567,0.00069879886
0.00036176987,0.00011383837,0.0003232685,-0.00018436696,-0.00042218345,-0.0007416963,-0.00069892354,0.00035030837
-0.0002658529,-0.00017778722,0.0010465151,-0.00057019904,-0.0007288594,-0.00063110556,-0.0003122119,0.0004626055
0.0004469897,0.00015607708,0.0013955695,-0.00018454064,-0.00054458546,-0.0015339708,2.0531563e-05,0.00039567467
-0.0002846566,-6.32192e-05,0.0010352232,-0.00010466354,-0.0006573503,-0.00054767076,-9.5419426e-05,0.00023695413
0.00014011007,-0.00095883245,0.002240598,-0.00019994647,-0.0002989979,0.0025997816,0.00022650398,0.00016717626
0.000735333,0.00011206158,0.0013965092,-0.00022594134,-0.0007450278,-0.0010127951,0.0002846117,1.0881654e-05
-0.0016235845,-0.0009964877,0.00094299763,-8.126646e-05,-0.0013925398,0.0008402675,0.0006996217,0.0012582522
0.00017038187,-0.00086364656,5.587885e-05,-0.00038430802,-0.0020752558,-0.0013809067,-0.0008660985,0.0002023928
-0.0012412386,-0.0021913552,-0.00022985578,-0.00076045556,-0.00039641297,-0.00023398537,0.0005612384,-5.1008254e-05
-0.0037739608,-0.0015984084,-0.001788851,-0.0015264839,-0.0006131767,9.991134e-05,0.00017547801,-0.000538458
-0.0004899296,-0.0017903418,0.002219037,-0.000315234,-0.0012350279,0.0018102993,0.0006981717,0.0002804758
0.00020410618,-0.0004345297,0.0020032378,-0.00047559766,-0.0015002968,-0.0016691188,0.00024657007,0.0006299648
0.00096155173,-0.0017338238,0.0008351495,-0.0008731087,-0.00063642,0.00088714744,-0.001126848,0.0002763705
0.001220379,-0.000990865,0.0016668895,-0.0007918352,-0.00043194837,-0.0013172835,0.0001480311,0.0009290184
0.00082209596,-0.0011424976,0.00081446767,-0.0008414957,-0.0005635005,-0.0026691672,0.0006144808,0.0007258093
0.0021970468,-0.0014988625,6.6691166e-05,-0.0008636453,0.000116757124,0.0016178429,-6.720133e-05,0.0009795451
0.00034828103,-0.0015549789,1.46784e-05,-0.00065989414,6.4256674e-05,0.0012391065,5.979407e-05,0.0004722245
-0.00015420356,-0.0013922728,0.00030411163,-0.0005537436,-0.00085177564,0.0012285099,0.0003032309,0.00027487206
-0.000970619,-0.00092511106,0.00031581233,-0.00024313189,-0.000118068994,0.00042316047,-0.00016093634,0.00072350295
-0.0028127637,-0.0026010254,-0.00064564875,-0.0007058615,0.00074430543,0.0012624994,-4.6633828e-05,0.0009776307
2.9827726e-05,-0.0016885779,2.644995e-05,-0.0002594614,0.001306231,0.0008403495,3.332925e-05,0.0002887296
0.00018144447,-0.00090537535,-0.00072760636,-0.00042708623,0.001267295,-0.00015897614,0.002750599,0.0008436484
-0.0035297514,-0.0009661646,0.0016304521,-0.0026170942,0.0017668698,0.00093622453,-0.00093446963,0.0014335696
-0.0011383283,-0.0006741608,-0.0013253808,-0.0029385388,0.0008128054,-0.0006265456,-0.0009056237,0.0005504546
0.0007524083,-0.0009954338,-0.0010194534,0.001309897,0.00091751077,-0.0004094838,-0.0005456702,0.00027724606
0.0009820673,-0.0008736995,-0.00082499534,0.0009981628,0.0002755401,-0.00010047748,0.0001794349,0.00038714876
0.00048474316,-0.0010244716,0.0009966398,-0.0011697973,0.0002696151,0.0002774952,0.00076027407,-0.0002232433
0.0006145525,-0.001180222,-0.0006579636,0.0008132657,0.00024008189,-4.0271192e-05,0.0001871068,-5.9704358e-05
-0.0019210383,-0.000770367,0.0010489856,-0.0011936027,7.789214e-05,-0.00057065574,0.00093846914,0.0002224404
-0.00045596878,-0.0012493151,-0.0018327867,0.00048828946,-3.5185058e-05,-0.0004142511,-0.0008605388,0.00014359216
0.0016563276,-0.0022668443,-0.0021740827,0.00066436426,8.843084e-05,0.00035497174,-0.0009739375,0.00027690857
7.0451075e-05,-0.0011152143,-0.0009767835,0.0005737472,0.00013358386,-2.5677626e-05,-0.0012953004,0.0002780888
0.00023783014,-0.0010629464,-0.0004786488,0.00054993836,-2.5283296e-05,0.00043007405,0.0017790531,0.00032743235
-0.0004884857,-0.001065558,-0.0007107064,0.00041704287,0.00017386797,0.0003251413,0.00089861534,0.00022294806
0.00022283877,-0.00051890034,-0.0009027847,0.00036690733,-0.00036886078,-0.0016873184,0.00090243056,-0.00011576891
0.0006097229,0.0008837833,-0.0017107888,0.0007000139,-0.0003997278,-0.00080527726,0.000604131,6.187654e-05
-0.00013628852,0.001467886,-0.00048508658,0.0004907463,0.00028408322,0.0012379114,0.0015406931,-0.00044426133
0.0001803541,0.0010261862,-0.0013013432,0.0008513709,2.633467e-05,0.0027092735,0.0007339441,0.00016223424
-6.843997e-05,0.001011269,-0.0010847308,0.0010730416,0.0005576601,-4.8246005e-05,-0.00027864994,0.00029860987
-2.0465099e-05,0.000594927,-0.0011775754,0.001061562,0.0001050925,0.0006751378,-4.1227828e-05,0.00019446218
0.00035835544,0.0022182781,-0.001980869,0.0010997149,9.3783776e-05,0.0007856789,0.00058694876,0.00014964354
0.00041907976,0.002206109,-0.00081172166,-0.001065045,0.00010414689,-0.00029155755,0.0012454374,-5.2965624e-06
9.848803e-05,0.0010016032,-0.002375892,0.0005500737,-0.00012796935,0.0010318307,0.0004617565,0.0020940066
4.022251e-06,0.0007021573,-0.0025559964,0.0005345251,-3.2446722e-05,0.0009299149,-0.00029204736,0.0013411861
0.0005674165,0.00091058447,-0.0010689981,0.00041803217,0.0004355545,0.0005306588,0.0001842763,0.0020090127
-0.000481588,0.00069246534,-0.0013641833,0.00022920342,0.00032071688,0.0006407544,-0.000553043,0.0007572734
0.0015635341,0.0004106005,-0.0017396741,0.00043517328,0.0005252108,0.001177585,0.0017738314,0.0021861116
-0.0034861886,0.00012271013,-0.00066200085,0.00024959928,-0.00012645274,-0.0002687564,-0.0011434335,0.0013811609
-0.00385657,0.00127403,0.00078194006,-0.0014757589,0.00029425073,0.0030183059,1.1815282e-06,0.00048593522
-0.0024765234,0.00042282214,-0.0020982267,0.0005736959,-0.00012719721,0.0013566641,-0.0021312304,0.00086799916
-0.00027413803,-0.0004885617,-0.0014315769,0.000494611,-1.942329e-05,0.00030378468,-0.001241018,0.00075765623
-0.00022966045,-0.00045541543,-0.0012648297,0.00062438136,-0.0039271,-0.00029550554,-0.0018129327,-0.0002030864
-0.0017416877,0.00082287274,-0.0017722422,-0.0025304668,-0.0038004534,7.073684e-05,-0.0015329724,-0.0002356393
2.184173e-05,0.0018689726,-0.0012244036,-0.0030031027,-0.0041035856,-0.00027284556,-0.0011616431,-0.00035911953
-0.00035532026,0.0013363353,-0.0009437611,-0.0024467267,-0.0038593614,-0.0012176986,0.0008697318,-0.00056957686
-2.1634194e-05,-0.00072391896,-0.0006240475,0.00048482112,-0.0042192247,0.0001307934,-2.4173172e-05,-0.00012324909
-0.00019125968,0.00029269987,-0.0010074142,0.00045737354,-0.004020881,0.0010235624,0.0017967355,0.0005946848
0.00093529135,-0.00084780715,-0.00091471133,0.0008331316,-0.0039453586,-0.0036002402,-0.0023138279,0.0003761796
-0.0020396586,0.0007944535,0.00022189875,-0.001347377,-0.0037384597,-0.004229983,0.00046017725,0.0009980059
0.00085565384,0.0003236393,0.00016602791,0.00018693096,-0.0052715754,-0.000689092,-0.0010671116,-0.00019560644
-0.0015485486,0.0014834609,-0.0010361322,-0.0015166354,-0.0057698707,-0.0013450717,-0.0022570542,-3.9479793e-05
-0.0020439832,0.0011439936,-0.0013536201,-7.443936e-06,-0.0035800382,-0.0035083268,0.0008784235,0.0013895457
-7.9150246e-05,0.0014866476,-0.0010470288,0.0002169421,-0.0029172997,0.0019264019,0.0013525895,0.0001291124
-0.0007601784,0.00028963533,-0.0011339003,0.0004200889,-0.003717423,0.00044287278,0.0019437791,-0.00017371078
-0.00036325038,0.0018272285,-0.0010451115,-0.0026570016,-0.0037387966,0.0004338389,0.00019611522,0.00034407756
-0.0009097632,0.00041377931,-0.0019671323,-0.002192467,-0.0046935403,0.00056682056,-0.0020710102,-2.067652e-05
-0.0005394023,0.0016268005,-0.002011105,-0.0028456124,-0.004579311,-0.00093838567,-0.0011014505,-6.5732376e-05
-0.0012602955,0.00097418745,-0.0023894235,-0.0025538614,-0.0040479167,6.017289e-06,-0.0013816627,0.00035845817
-7.406702e-05,0.0023667496,-0.0018088288,-0.0032310747,-0.0031181134,-0.00020911357,0.0014482364,-0.00039624903
0.0012240389,7.683601e-05,-0.0027128384,-0.002462169,-0.0037363374,0.00019257804,0.0019974264,-0.00070393295
-0.0023348045,0.00056594063,-0.0028218443,-0.0026195084,-0.0033670142,-2.522242e-05,-0.0019454516,3.9386996e-06
-0.00011674744,0.0022641076,-0.0014004881,-0.0031397939,-0.0035009615,0.00030807368,0.0015397372,-0.0006540343
0.0023052776,0.0013778084,-0.00097587187,-0.0018514886,-0.0034931898,0.0032642835,0.0014631662,-0.0003627001
-0.0020925028,0.0011109352,2.1354292e-05,-0.003294846,-0.0046790694,-0.0009464609,-0.0019442197,-0.0006488785
8.806453e-05,-0.0002603451,6.295067e-05,0.0002257343,-0.0034145974,-0.0002541208,-8.674231e-05,0.00043558684
0.0019456102,0.0008433514,-0.0007391429,-0.0021105837,-0.0031788084,0.0012400127,-0.0011544006,0.0004340864
0.0008952631,-0.0006288618,-0.00079951494,-0.0013481193,-0.0024355154,0.0014108536,0.00017160647,0.00036976315
0.003916284,-0.0015294192,-0.0014457188,0.00018157995,-0.0015496117,-9.435168e-05,-0.0011437695,-3.7245012e-05
0.0011242282,-0.002040132,-0.00022532737,3.2567452e-05,-0.002172325,-0.0035707487,0.00034712956,0.00034544815
0.0022218318,-0.0019516309,-0.0003449899,0.00045056237,0.004397315,0.0013653804,0.0015131662,0.0012541579
7.179754e-05,-0.0020961757,-0.0016579529,-0.0014400572,-0.0018335066,0.0003010166,-0.002385089,-0.00025252288
-0.00097809,-0.0030619751,-0.0015757813,0.00022593632,-3.095197e-05,-0.006191341,-0.0032169046,-6.8905385e-05
-0.001480556,-0.0016280568,-0.00052171905,0.00018237247,-0.00044426936,-0.0022712676,-0.00020564102,0.0008582371
-0.0010575983,-0.0014447382,-0.0011381295,5.637703e-05,-0.000598435,-0.00036429308,0.0009695188,-0.00020582713
0.0008553112,-0.0013434526,-0.0014377636,-0.0028705443,-0.0006104442,-0.00048524016,0.0008748037,0.0003742531
0.00017216636,0.00077779347,0.0027935093,-0.00055761036,-0.0013815319,0.0018053589,-0.0010332154,0.0014480667
0.002738867,0.000412933,0.002037683,0.00047185013,-0.00031989202,0.001644367,-0.0016650241,-0.0008473874
-0.0017580104,0.00026598087,0.0019574354,4.828115e-05,0.00016704931,-0.00239275,0.0004952436,-0.00044690009
-0.0020027873,0.0007488989,0.00050189527,0.0002737092,-0.0005032082,-0.0021135285,0.00077190116,0.00076837686
-0.0006052108,0.00014731375,-0.0011513266,0.00039184646,0.00049538654,-0.0011959998,0.0017531844,-7.104556e-05
0.00030704026,-0.0010682152,-0.0016845585,-0.00015837043,0.0011494873,-0.0009033596,-0.00031195034,0.0003932594
-0.002212616,-0.0006903932,0.0004880154,-0.00037241838,0.0005671449,-0.002712906,-0.00061665254,0.0011529628
-0.0005182746,-0.00062003435,-0.00023586681,-0.00047566602,0.00026275526,0.0011344211,-0.0012517836,0.0002812282
0.00037832506,0.000658981,-0.00074973906,-0.0009992784,0.0014625769,0.0022085323,-0.00038553035,0.00040032508
-0.0004864372,-0.00022173848,-0.00084572705,-0.0013380423,0.00090283586,0.0005387937,-0.0003227351,0.00031492906
0.00022725115,0.00010253889,-0.0005762945,0.00077001,0.00029198133,-0.00012835013,7.3670286e-05,-8.0335e-05
0.00027726675,-1.0103593e-06,-0.0005741668,0.0008887105,0.00016735874,1.5046779e-05,-0.00074982684,-1.12258385e-05
0.0001702084,0.00015164985,-0.00039614883,0.00078959006,0.00030128946,-0.0001702152,-0.00011059391,-5.5307926e-05
-3.6558074e-05,-0.0015221378,-0.00016626142,0.0007824726,0.0002648486,0.00013452308,0.0005000807,-0.00038552683
0.0004351025,-0.0009067902,-0.00074748625,0.00048402834,-6.22086e-05,0.00039265346,0.00020201365,0.00040925533
0.00023429314,-0.0003674018,-0.00054711296,0.0006062712,8.025525e-06,0.00030374367,0.0004944325,0.00031552627
0.00024815844,-0.0003941255,-0.00045701518,0.00056341017,0.00017001442,0.00031558645,0.00027230594,0.0006061764
0.00032977058,-0.00058559445,-0.000457643,0.0005786695,5.973558e-05,0.00052836246,2.6324618e-05,0.00017573047
-0.00089847046,-0.00030168923,-0.0008197396,0.000777227,0.00015131371,-0.00019990826,0.00022861014,0.0006553088
0.0005223824,-0.0011168047,-0.0004214428,0.0005875679,8.969405e-05,0.0004650536,-0.0006699706,0.0005990168
-0.0008205361,0.001089764,-0.0011053924,0.00038437228,-0.00065818237,-0.0009856542,0.00047449337,0.00080911675
0.0003525092,0.00011769825,-1.3409176e-05,0.0005664955,-0.00078611344,-0.0017282291,0.00060544134,0.00056968955
0.0023437606,-0.00076233945,-0.0013513607,0.00061374233,-0.000899698,-0.0008258587,0.00057404506,0.0027255411
0.00018468626,-0.00015830062,8.576107e-06,-0.002351727,-0.0007780089,-0.0020867302,0.0006591271,0.0010229843
-0.0012594208,-0.0008394442,0.00012954872,-0.0011748737,-0.0013645558,-0.000989686,0.00040016306,0.00026993072
0.00040580577,0.0008516159,0.0016661466,-0.00014182273,-0.00088662637,-0.0021070098,0.00028595846,0.0007275039
0.0035217598,-0.0012376716,-0.0014138954,-0.00010263338,-0.00080110505,-0.00083386566,0.00081257254,0.0023384034
-0.0012987258,-0.0009889946,-0.0010726373,-0.00010410912,-0.0010236761,-0.0016601422,0.0009928264,-0.00010015452
-0.0002555835,-0.0007007612,-0.002030807,-0.00014535942,-0.0015645765,-0.0013009976,-0.0004570569,0.0008064348
0.00092095276,0.00088476995,0.0028378416,-0.001190135,-0.0005647034,-0.001864115,-0.00045801877,0.00058075023
0.0009124181,0.00049615954,0.0011069269,-2.5918816e-05,-0.0010236208,-0.0021016041,-0.0010765505,0.0016864369
-0.0005860309,-0.0009850098,-0.0013992449,-0.0007663476,0.0013525252,-0.0027736635,-0.0011292816,0.003041617
-0.009165201,0.00025660044,0.0008700254,-0.00033135698,0.0017203948,0.000987961,0.000349637,0.0021779211
-0.0005280498,-0.00026039197,-0.00044996652,-0.0008226378,0.0012191543,0.0009589504,0.00087038794,0.0005913507
-0.0004420608,-0.00040707842,-0.0004257149,-0.0008260226,0.0006150095,0.0011210182,-0.00016763706,0.00038458698
-0.00042296355,-0.00047505333,-0.0002927588,-0.0012492078,-0.00012988174,0.0008543435,0.00011610453,0.0008182546
-0.00039799302,-0.00047008222,-0.00016417942,-0.0008923422,0.00038082385,0.0013871635,-5.000161e-05,0.0009446699
-0.00037974198,-0.00051612814,-0.0002728487,-0.00037037773,4.9865e-05,0.0008565536,-4.848334e-05,0.00055281416
-0.00033063377,-0.00059569295,-0.00033746022,0.00087340537,-2.5696943e-05,0.0007519302,0.00024522532,0.00019510018
-0.00074272376,0.0004919143,-0.0008843989,0.0012297328,0.00017343837,0.0010074072,-0.0005636086,0.00013804926
0.0050951685,-0.0005769906,-0.00073069,0.0006535943,8.262778e-05,0.0012682806,0.0017867754,-0.000118677555
-0.00041146297,-0.00068652775,-0.0002376359,0.00077037566,0.00022635059,0.0009767305,0.0001971737,-5.882637e-05
0.00049081305,0.0010733043,-0.0007798379,0.000803267,0.00021033194,-0.0008949058,0.0006472711,-0.00019995669
-0.0009184977,8.605885e-05,-0.00078906084,-0.003378097,-0.0005754772,0.00091386284,-0.00051987596,0.00041636598
0.00069497817,0.0011139653,0.0008413737,-0.0021314488,-0.00023679095,-0.0009838339,0.00051418337,0.0006151758
-0.0028186291,-0.00058009726,-0.0012912005,-0.0020133264,-0.0008816551,-0.0031087957,0.00031160942,0.0013292872
-0.0001171061,0.00018542906,-0.0007620462,-0.0028527342,-0.00084014796,0.0020695985,-0.0005881234,7.118026e-05
0.0001559304,-0.00036857888,-0.00032579948,9.988373e-05,0.00065187085,0.000116795905,0.00026395216,0.00035046024
-0.000112577676,-0.00071883085,-0.00050815137,-1.13913065e-05,0.000111940404,0.00088061654,-0.0009931257,0.0006352367
-0.00025083002,0.00024566698,-0.0010519435,0.0005295091,-0.00027576784,0.003061228,-2.7623635e-05,3.6207177e-05
0.0007766141,-0.0009974284,-0.0015399437,0.0009492419,0.00013253043,0.0011160161,0.0015862513,-8.9019326e-05
-0.0003257707,-0.00055302505,-0.00033057606,0.00087722886,4.558468e-05,0.0008470674,3.1249292e-05,6.3597145e-05
-0.00050345587,-0.00068722095,-0.0007252283,0.0008689665,0.0005594019,0.0008109043,0.00030635935,-0.0006851594
0.0012003103,-0.0010756378,-0.0014541178,0.0006515466,6.519488e-05,0.0007468863,0.0016560587,-0.00045739036
-0.00036080208,-0.00022898006,-0.00081610604,0.0006898842,6.113356e-05,0.00018076043,0.0007952538,-0.0006425717
0.0006033022,-0.0003404358,-0.00059497135,0.00058040733,0.0001601788,0.00038526,0.0005339497,-0.0005957072
-0.00057638326,-0.001169995,-0.0003579452,0.00034084514,-0.00013288963,0.0012346891,-0.0010118694,-0.00030588065
-0.00028054527,-0.0007703187,-0.00065182784,0.00036743295,0.00028766604,-0.00026620165,-0.0002556277,0.00045456426
-0.00012693927,-0.00036686735,-0.0004503471,0.0008255484,-0.00024917207,0.0005047669,0.00039750402,5.3401498e-05
-0.00081898127,-0.00063757383,-0.00042457914,0.00069579424,-0.00028441416,0.0007559225,-0.0010322856,-0.00021938163
-0.0015780074,-0.000984643,-0.0001618587,0.00077741843,-0.00042692776,0.0010399483,-0.0009631982,-9.493935e-05
-0.0009815769,-0.00058399886,-0.0020101655,0.00090411486,-0.00048619648,-0.001458195,0.0007330635,-0.0001121605
-0.00091457163,0.0008620354,0.000797063,-0.0026932152,-0.0006597585,-0.0009107845,0.000790717,0.0003031345
0.0017700612,0.0013942154,0.0028037855,-0.0016190517,-0.00057010906,-0.0021160054,0.00032236206,0.0001328028
0.0019867453,0.00091462885,0.0031630162,-0.00088204327,-0.0008421704,0.00029457608,0.0005835412,0.00039817955
0.003252672,-0.00029862256,0.0019327195,-0.0003962405,-0.0013951155,0.0018920538,0.0009655659,0.0034135468
0.0007776028,0.00095551147,0.0020377084,-8.676294e-05,-0.00034587627,0.00011505022,5.163913e-05,0.00033754355
-0.00067185506,0.0016909213,-0.0015359268,-0.0006069093,0.0021303748,-0.0036797153,0.001517122,0.0027162866
0.0003919777,0.00028686528,-0.0009625673,-0.00014637464,0.0010144338,-0.0014922188,0.0014223754,0.00020502329
-0.000102261125,0.0019777915,0.0011983851,-0.00044953733,0.0013635615,-0.00092237873,0.0007797401,4.3834943e-06
-0.0005676777,0.0020906138,0.0011241001,-0.00068312616,0.00084605603,-0.0009919952,0.0010205965,0.00058483874
0.0008893154,0.00093869946,0.00012948882,-0.0005848102,0.0010872341,-0.0006017205,0.0012419833,0.0019495822
-2.7698105e-05,-0.0005122443,-0.0003601559,-0.0012530738,0.0012124901,-0.0038224864,-0.0012273536,0.0033081789
-0.0029426224,-0.0010631555,0.00012474286,-0.00079137716,0.00059553597,-0.0015358857,-0.0019807338,0.0016803181
0.0019372903,0.001075582,-0.0005451254,-0.0008283038,0.0014717892,0.003056757,0.0004395297,0.0020871214
-0.0013103563,-0.00019233188,-0.0004484795,-0.00027469016,0.0004931738,-0.00023699744,8.4695195e-05,0.00046262835
-0.00030189875,-0.0004047662,0.00041070906,-0.00025575436,0.00093424245,0.0009893435,-0.00013940012,0.0018947212
-0.00042508624,-0.00092847267,-0.00027888158,-0.00029276594,0.00085195765,0.0012942662,-0.0012488968,0.00097365637
-0.00044303044,-0.0007474489,0.00054176716,-0.0003324328,0.00084315724,0.00094608415,-0.00079503516,0.0024761031
0.0031484019,-0.00045525597,-0.00034490053,-0.00073598686,0.0012877673,0.0005141835,0.00018252994,0.0019022772
0.0003488323,0.00039084558,-0.0008498927,-0.0008838263,0.0009656002,-0.0009845729,0.00014917822,0.0018959243
-0.00037691454,0.00017311945,-0.00085272704,0.00091576076,9.610553e-05,-0.0005012177,0.00057872705,-1.47064075e-05
